Entity,Code,Year,Multiparty elections (best estimate) (re-estimate)
Sweden,SWE,1973,1
Sweden,SWE,1974,1
Sweden,SWE,1975,1
Sweden,SWE,1976,1
Sweden,SWE,1977,1
Sweden,SWE,1978,1
Sweden,SWE,1979,1
Sweden,SWE,1980,1
Sweden,SWE,1981,1
Sweden,SWE,1982,1
Sweden,SWE,1983,1
Sweden,SWE,1984,1
Sweden,SWE,1985,1
Sweden,SWE,1986,1
Sweden,SWE,1987,1
Sweden,SWE,1988,1
Sweden,SWE,1989,1
Sweden,SWE,1990,1
Sweden,SWE,1991,1
Sweden,SWE,1992,1
Sweden,SWE,1993,1
Sweden,SWE,1994,1
Sweden,SWE,1995,1
Sweden,SWE,1996,1
Sweden,SWE,1997,1
Sweden,SWE,1998,1
Sweden,SWE,1999,1
Sweden,SWE,2000,1
Sweden,SWE,2001,1
Sweden,SWE,2002,1
Sweden,SWE,2003,1
Sweden,SWE,2004,1
Sweden,SWE,2005,1
Sweden,SWE,2006,1
Sweden,SWE,2007,1
Sweden,SWE,2008,1
Sweden,SWE,2009,1
Sweden,SWE,2010,1
Sweden,SWE,2011,1
Sweden,SWE,2012,1
Sweden,SWE,2013,1
Sweden,SWE,2014,1
Sweden,SWE,2015,1
Sweden,SWE,2016,1
Sweden,SWE,2017,1
Sweden,SWE,2018,1
Sweden,SWE,2019,1
Sweden,SWE,2020,1
Sweden,SWE,2021,1
Sweden,SWE,2022,1
Sweden,SWE,2023,1
Switzerland,CHE,1848,1
Switzerland,CHE,1849,1
Switzerland,CHE,1850,1
Switzerland,CHE,1851,1
Switzerland,CHE,1852,1
Switzerland,CHE,1853,1
Switzerland,CHE,1854,1
Switzerland,CHE,1855,1
Switzerland,CHE,1856,1
Switzerland,CHE,1857,1
Switzerland,CHE,1858,1
Switzerland,CHE,1859,1
Switzerland,CHE,1860,1
Switzerland,CHE,1861,1
Switzerland,CHE,1862,1
Switzerland,CHE,1863,1
Switzerland,CHE,1864,1
Switzerland,CHE,1865,1
Switzerland,CHE,1866,1
Switzerland,CHE,1867,1
Switzerland,CHE,1868,1
Switzerland,CHE,1869,1
Switzerland,CHE,1870,1
Switzerland,CHE,1871,1
Switzerland,CHE,1872,1
Switzerland,CHE,1873,1
Switzerland,CHE,1874,1
Switzerland,CHE,1875,1
Switzerland,CHE,1876,1
Switzerland,CHE,1877,1
Switzerland,CHE,1878,1
Switzerland,CHE,1879,1
Switzerland,CHE,1880,1
Switzerland,CHE,1881,1
Switzerland,CHE,1882,1
Switzerland,CHE,1883,1
Switzerland,CHE,1884,1
Switzerland,CHE,1885,1
Switzerland,CHE,1886,1
Switzerland,CHE,1887,1
Switzerland,CHE,1888,1
Switzerland,CHE,1889,1
Switzerland,CHE,1890,1
Switzerland,CHE,1891,1
Switzerland,CHE,1892,1
Switzerland,CHE,1893,1
Switzerland,CHE,1894,1
Switzerland,CHE,1895,1
Switzerland,CHE,1896,1
Switzerland,CHE,1897,1
Switzerland,CHE,1898,1
Switzerland,CHE,1899,1
Switzerland,CHE,1900,1
Switzerland,CHE,1901,1
Switzerland,CHE,1902,1
Switzerland,CHE,1903,1
Switzerland,CHE,1904,1
Switzerland,CHE,1905,1
Switzerland,CHE,1906,1
Switzerland,CHE,1907,1
Switzerland,CHE,1908,1
Switzerland,CHE,1909,1
Switzerland,CHE,1910,1
Switzerland,CHE,1911,1
Switzerland,CHE,1912,1
Switzerland,CHE,1913,1
Switzerland,CHE,1914,1
Switzerland,CHE,1915,1
Switzerland,CHE,1916,1
Switzerland,CHE,1917,1
Switzerland,CHE,1918,1
Switzerland,CHE,1919,1
Switzerland,CHE,1920,1
Switzerland,CHE,1921,1
Switzerland,CHE,1922,1
Switzerland,CHE,1923,1
Switzerland,CHE,1924,1
Switzerland,CHE,1925,1
Switzerland,CHE,1926,1
Switzerland,CHE,1927,1
Switzerland,CHE,1928,1
Switzerland,CHE,1929,1
Switzerland,CHE,1930,1
Switzerland,CHE,1931,1
Switzerland,CHE,1932,1
Switzerland,CHE,1933,1
Switzerland,CHE,1934,1
Switzerland,CHE,1935,1
Switzerland,CHE,1936,1
Switzerland,CHE,1937,1
Switzerland,CHE,1938,1
Switzerland,CHE,1939,1
Switzerland,CHE,1940,1
Switzerland,CHE,1941,1
Switzerland,CHE,1942,1
Switzerland,CHE,1943,1
Switzerland,CHE,1944,1
Switzerland,CHE,1945,1
Switzerland,CHE,1946,1
Switzerland,CHE,1947,1
Switzerland,CHE,1948,1
Switzerland,CHE,1949,1
Switzerland,CHE,1950,1
Switzerland,CHE,1951,1
Switzerland,CHE,1952,1
Switzerland,CHE,1953,1
Switzerland,CHE,1954,1
Switzerland,CHE,1955,1
Switzerland,CHE,1956,1
Switzerland,CHE,1957,1
Switzerland,CHE,1958,1
Switzerland,CHE,1959,1
Switzerland,CHE,1960,1
Switzerland,CHE,1961,1
Switzerland,CHE,1962,1
Switzerland,CHE,1963,1
Switzerland,CHE,1964,1
Switzerland,CHE,1965,1
Switzerland,CHE,1966,1
Switzerland,CHE,1967,1
Switzerland,CHE,1968,1
Switzerland,CHE,1969,1
Switzerland,CHE,1970,1
Switzerland,CHE,1971,1
Switzerland,CHE,1972,1
Switzerland,CHE,1973,1
Switzerland,CHE,1974,1
Switzerland,CHE,1975,1
Switzerland,CHE,1976,1
Switzerland,CHE,1977,1
Switzerland,CHE,1978,1
Switzerland,CHE,1979,1
Switzerland,CHE,1980,1
Switzerland,CHE,1981,1
Switzerland,CHE,1982,1
Switzerland,CHE,1983,1
Switzerland,CHE,1984,1
Switzerland,CHE,1985,1
Switzerland,CHE,1986,1
Switzerland,CHE,1987,1
Switzerland,CHE,1988,1
Switzerland,CHE,1989,1
Switzerland,CHE,1990,1
Switzerland,CHE,1991,1
Switzerland,CHE,1992,1
Switzerland,CHE,1993,1
Switzerland,CHE,1994,1
Switzerland,CHE,1995,1
Switzerland,CHE,1996,1
Switzerland,CHE,1997,1
Switzerland,CHE,1998,1
Switzerland,CHE,1999,1
Switzerland,CHE,2000,1
Switzerland,CHE,2001,1
Switzerland,CHE,2002,1
Switzerland,CHE,2003,1
Switzerland,CHE,2004,1
Switzerland,CHE,2005,1
Switzerland,CHE,2006,1
Switzerland,CHE,2007,1
Switzerland,CHE,2008,1
Switzerland,CHE,2009,1
Switzerland,CHE,2010,1
Switzerland,CHE,2011,1
Switzerland,CHE,2012,1
Switzerland,CHE,2013,1
Switzerland,CHE,2014,1
Switzerland,CHE,2015,1
Switzerland,CHE,2016,1
Switzerland,CHE,2017,1
Switzerland,CHE,2018,1
Switzerland,CHE,2019,1
Switzerland,CHE,2020,1
Switzerland,CHE,2021,1
Switzerland,CHE,2022,1
Switzerland,CHE,2023,1
Syria,SYR,1908,1
Syria,SYR,1909,1
Syria,SYR,1910,1
Syria,SYR,1911,1
Syria,SYR,1912,1
Syria,SYR,1913,1
Syria,SYR,1914,0
Syria,SYR,1915,0
Syria,SYR,1916,0
Syria,SYR,1917,0
Syria,SYR,1947,1
Syria,SYR,1948,1
Syria,SYR,1949,1
Syria,SYR,1950,1
Syria,SYR,1951,1
Syria,SYR,1952,1
Syria,SYR,1953,1
Syria,SYR,1954,1
Syria,SYR,1955,1
Syria,SYR,1956,1
Syria,SYR,1957,1
Syria,SYR,1958,1
Syria,SYR,1961,1
Syria,SYR,1962,1
Syria,SYR,1963,1
Syria,SYR,1964,1
Syria,SYR,1965,1
Syria,SYR,1966,1
Syria,SYR,1971,0
Syria,SYR,1972,0
Syria,SYR,1973,0
Syria,SYR,1974,0
Syria,SYR,1975,0
Syria,SYR,1976,0
Syria,SYR,1977,0
Syria,SYR,1978,0
Syria,SYR,1979,0
Syria,SYR,1980,0
Syria,SYR,1981,0
Syria,SYR,1982,0
Syria,SYR,1983,0
Syria,SYR,1984,0
Syria,SYR,1985,0
Syria,SYR,1986,0
Syria,SYR,1987,0
Syria,SYR,1988,0
Syria,SYR,1989,0
Syria,SYR,1990,0
Syria,SYR,1991,0
Syria,SYR,1992,0
Syria,SYR,1993,0
Syria,SYR,1994,0
Syria,SYR,1995,0
Syria,SYR,1996,0
Syria,SYR,1997,0
Syria,SYR,1998,0
Syria,SYR,1999,1
Syria,SYR,2000,0
Syria,SYR,2001,0
Syria,SYR,2002,0
Syria,SYR,2003,0
Syria,SYR,2004,0
Syria,SYR,2005,0
Syria,SYR,2006,0
Syria,SYR,2007,0
Syria,SYR,2008,0
Syria,SYR,2009,0
Syria,SYR,2010,0
Syria,SYR,2011,0
Syria,SYR,2012,0
Syria,SYR,2014,0
Syria,SYR,2015,0
Syria,SYR,2016,0
Syria,SYR,2017,0
Syria,SYR,2018,0
Syria,SYR,2019,0
Syria,SYR,2020,0
Syria,SYR,2021,0
Syria,SYR,2022,0
Syria,SYR,2023,0
Taiwan,TWN,1947,0
Taiwan,TWN,1948,0
Taiwan,TWN,1969,0
Taiwan,TWN,1970,0
Taiwan,TWN,1971,0
Taiwan,TWN,1972,0
Taiwan,TWN,1973,0
Taiwan,TWN,1974,0
Taiwan,TWN,1975,0
Taiwan,TWN,1976,0
Taiwan,TWN,1977,0
Taiwan,TWN,1978,0
Taiwan,TWN,1979,0
Taiwan,TWN,1980,0
Taiwan,TWN,1981,0
Taiwan,TWN,1982,0
Taiwan,TWN,1983,0
Taiwan,TWN,1984,0
Taiwan,TWN,1985,0
Taiwan,TWN,1986,1
Taiwan,TWN,1987,1
Taiwan,TWN,1988,1
Taiwan,TWN,1989,1
Taiwan,TWN,1990,1
Taiwan,TWN,1991,1
Taiwan,TWN,1992,1
Taiwan,TWN,1993,1
Taiwan,TWN,1994,1
Taiwan,TWN,1995,1
Taiwan,TWN,1996,1
Taiwan,TWN,1997,1
Taiwan,TWN,1998,1
Taiwan,TWN,1999,1
Taiwan,TWN,2000,1
Taiwan,TWN,2001,1
Taiwan,TWN,2002,1
Taiwan,TWN,2003,1
Taiwan,TWN,2004,1
Taiwan,TWN,2005,1
Taiwan,TWN,2006,1
Taiwan,TWN,2007,1
Taiwan,TWN,2008,1
Taiwan,TWN,2009,1
Taiwan,TWN,2010,1
Taiwan,TWN,2011,1
Taiwan,TWN,2012,1
Taiwan,TWN,2013,1
Taiwan,TWN,2014,1
Taiwan,TWN,2015,1
Taiwan,TWN,2016,1
Taiwan,TWN,2017,1
Taiwan,TWN,2018,1
Taiwan,TWN,2019,1
Taiwan,TWN,2020,1
Taiwan,TWN,2021,1
Taiwan,TWN,2022,1
Taiwan,TWN,2023,1
Tajikistan,TJK,1917,1
Tajikistan,TJK,1918,1
Tajikistan,TJK,1919,1
Tajikistan,TJK,1920,1
Tajikistan,TJK,1921,1
Tajikistan,TJK,1922,1
Tajikistan,TJK,1923,1
Tajikistan,TJK,1924,1
Tajikistan,TJK,1925,1
Tajikistan,TJK,1926,1
Tajikistan,TJK,1927,1
Tajikistan,TJK,1928,1
Tajikistan,TJK,1929,1
Tajikistan,TJK,1930,1
Tajikistan,TJK,1931,1
Tajikistan,TJK,1932,1
Tajikistan,TJK,1933,1
Tajikistan,TJK,1934,1
Tajikistan,TJK,1935,1
Tajikistan,TJK,1936,1
Tajikistan,TJK,1937,0
Tajikistan,TJK,1938,0
Tajikistan,TJK,1939,0
Tajikistan,TJK,1940,0
Tajikistan,TJK,1941,0
Tajikistan,TJK,1942,0
Tajikistan,TJK,1943,0
Tajikistan,TJK,1944,0
Tajikistan,TJK,1945,0
Tajikistan,TJK,1946,0
Tajikistan,TJK,1947,0
Tajikistan,TJK,1948,0
Tajikistan,TJK,1949,0
Tajikistan,TJK,1950,0
Tajikistan,TJK,1951,0
Tajikistan,TJK,1952,0
Tajikistan,TJK,1953,0
Tajikistan,TJK,1954,0
Tajikistan,TJK,1955,0
Tajikistan,TJK,1956,0
Tajikistan,TJK,1957,0
Tajikistan,TJK,1958,0
Tajikistan,TJK,1959,0
Tajikistan,TJK,1960,0
Tajikistan,TJK,1961,0
Tajikistan,TJK,1962,0
Tajikistan,TJK,1963,0
Tajikistan,TJK,1964,0
Tajikistan,TJK,1965,0
Tajikistan,TJK,1966,0
Tajikistan,TJK,1967,0
Tajikistan,TJK,1968,0
Tajikistan,TJK,1969,0
Tajikistan,TJK,1970,0
Tajikistan,TJK,1971,0
Tajikistan,TJK,1972,0
Tajikistan,TJK,1973,0
Tajikistan,TJK,1974,0
Tajikistan,TJK,1975,0
Tajikistan,TJK,1976,0
Tajikistan,TJK,1977,0
Tajikistan,TJK,1978,0
Tajikistan,TJK,1979,0
Tajikistan,TJK,1980,0
Tajikistan,TJK,1981,0
Tajikistan,TJK,1982,0
Tajikistan,TJK,1983,0
Tajikistan,TJK,1984,0
Tajikistan,TJK,1985,0
Tajikistan,TJK,1986,0
Tajikistan,TJK,1987,0
Tajikistan,TJK,1988,0
Tajikistan,TJK,1989,1
Tajikistan,TJK,1990,0
Tajikistan,TJK,1991,1
Tajikistan,TJK,1992,1
Tajikistan,TJK,1993,1
Tajikistan,TJK,1994,1
Tajikistan,TJK,1995,1
Tajikistan,TJK,1996,1
Tajikistan,TJK,1997,1
Tajikistan,TJK,1998,1
Tajikistan,TJK,1999,1
Tajikistan,TJK,2000,1
Tajikistan,TJK,2001,1
Tajikistan,TJK,2002,1
Tajikistan,TJK,2003,1
Tajikistan,TJK,2004,1
Tajikistan,TJK,2005,1
Tajikistan,TJK,2006,1
Tajikistan,TJK,2007,1
Tajikistan,TJK,2008,1
Tajikistan,TJK,2009,1
Tajikistan,TJK,2010,1
Tajikistan,TJK,2011,1
Tajikistan,TJK,2012,1
Tajikistan,TJK,2013,1
Tajikistan,TJK,2014,1
Tajikistan,TJK,2015,1
Tajikistan,TJK,2016,1
Tajikistan,TJK,2017,1
Tajikistan,TJK,2018,1
Tajikistan,TJK,2019,1
Tajikistan,TJK,2020,1
Tajikistan,TJK,2021,1
Tajikistan,TJK,2022,1
Tajikistan,TJK,2023,1
Tanzania,TZA,1958,1
Tanzania,TZA,1959,1
Tanzania,TZA,1960,1
Tanzania,TZA,1961,1
Tanzania,TZA,1962,1
Tanzania,TZA,1963,1
Tanzania,TZA,1964,1
Tanzania,TZA,1965,0
Tanzania,TZA,1966,0
Tanzania,TZA,1967,0
Tanzania,TZA,1968,0
Tanzania,TZA,1969,0
Tanzania,TZA,1970,0
Tanzania,TZA,1971,0
Tanzania,TZA,1972,0
Tanzania,TZA,1973,0
Tanzania,TZA,1974,0
Tanzania,TZA,1975,0
Tanzania,TZA,1976,0
Tanzania,TZA,1977,0
Tanzania,TZA,1978,0
Tanzania,TZA,1979,0
Tanzania,TZA,1980,0
Tanzania,TZA,1981,0
Tanzania,TZA,1982,0
Tanzania,TZA,1983,0
Tanzania,TZA,1984,0
Tanzania,TZA,1985,0
Tanzania,TZA,1986,0
Tanzania,TZA,1987,0
Tanzania,TZA,1988,0
Tanzania,TZA,1989,0
Tanzania,TZA,1990,0
Tanzania,TZA,1991,0
Tanzania,TZA,1992,0
Tanzania,TZA,1993,0
Tanzania,TZA,1994,0
Tanzania,TZA,1995,1
Tanzania,TZA,1996,1
Tanzania,TZA,1997,1
Tanzania,TZA,1998,1
Tanzania,TZA,1999,1
Tanzania,TZA,2000,1
Tanzania,TZA,2001,1
Tanzania,TZA,2002,1
Tanzania,TZA,2003,1
Tanzania,TZA,2004,1
Tanzania,TZA,2005,1
Tanzania,TZA,2006,1
Tanzania,TZA,2007,1
Tanzania,TZA,2008,1
Tanzania,TZA,2009,1
Tanzania,TZA,2010,1
Tanzania,TZA,2011,1
Tanzania,TZA,2012,1
Tanzania,TZA,2013,1
Tanzania,TZA,2014,1
Tanzania,TZA,2015,1
Tanzania,TZA,2016,1
Tanzania,TZA,2017,1
Tanzania,TZA,2018,1
Tanzania,TZA,2019,1
Tanzania,TZA,2020,1
Tanzania,TZA,2021,1
Tanzania,TZA,2022,1
Tanzania,TZA,2023,1
Thailand,THA,1933,0
Thailand,THA,1934,0
Thailand,THA,1935,0
Thailand,THA,1936,0
Thailand,THA,1937,0
Thailand,THA,1938,0
Thailand,THA,1939,0
Thailand,THA,1940,0
Thailand,THA,1941,0
Thailand,THA,1942,0
Thailand,THA,1943,0
Thailand,THA,1944,0
Thailand,THA,1945,0
Thailand,THA,1946,1
Thailand,THA,1947,1
Thailand,THA,1948,0
Thailand,THA,1949,1
Thailand,THA,1950,1
Thailand,THA,1951,1
Thailand,THA,1952,0
Thailand,THA,1953,0
Thailand,THA,1954,0
Thailand,THA,1955,0
Thailand,THA,1956,0
Thailand,THA,1957,1
Thailand,THA,1958,1
Thailand,THA,1969,1
Thailand,THA,1970,1
Thailand,THA,1971,1
Thailand,THA,1975,1
Thailand,THA,1976,1
Thailand,THA,1979,1
Thailand,THA,1980,1
Thailand,THA,1981,1
Thailand,THA,1982,1
Thailand,THA,1983,1
Thailand,THA,1984,1
Thailand,THA,1985,1
Thailand,THA,1986,1
Thailand,THA,1987,1
Thailand,THA,1988,1
Thailand,THA,1989,1
Thailand,THA,1990,1
Thailand,THA,1991,1
Thailand,THA,1992,1
Thailand,THA,1993,1
Thailand,THA,1994,1
Thailand,THA,1995,1
Thailand,THA,1996,1
Thailand,THA,1997,1
Thailand,THA,1998,1
Thailand,THA,1999,1
Thailand,THA,2000,1
Thailand,THA,2001,1
Thailand,THA,2002,1
Thailand,THA,2003,1
Thailand,THA,2004,1
Thailand,THA,2005,1
Thailand,THA,2006,1
Thailand,THA,2007,1
Thailand,THA,2008,1
Thailand,THA,2009,1
Thailand,THA,2010,1
Thailand,THA,2011,1
Thailand,THA,2012,1
Thailand,THA,2013,1
Thailand,THA,2014,1
Thailand,THA,2015,1
Thailand,THA,2016,1
Thailand,THA,2017,1
Thailand,THA,2018,1
Thailand,THA,2019,1
Thailand,THA,2020,1
Thailand,THA,2021,1
Thailand,THA,2022,1
Thailand,THA,2023,1
Togo,TGO,1946,1
Togo,TGO,1947,1
Togo,TGO,1948,1
Togo,TGO,1949,1
Togo,TGO,1950,1
Togo,TGO,1951,1
Togo,TGO,1952,1
Togo,TGO,1953,1
Togo,TGO,1954,1
Togo,TGO,1955,1
Togo,TGO,1956,1
Togo,TGO,1957,1
Togo,TGO,1958,1
Togo,TGO,1959,1
Togo,TGO,1960,1
Togo,TGO,1961,1
Togo,TGO,1962,1
Togo,TGO,1963,1
Togo,TGO,1964,1
Togo,TGO,1965,1
Togo,TGO,1966,1
Togo,TGO,1967,1
Togo,TGO,1979,0
Togo,TGO,1980,0
Togo,TGO,1981,0
Togo,TGO,1982,0
Togo,TGO,1983,0
Togo,TGO,1984,0
Togo,TGO,1985,0
Togo,TGO,1986,0
Togo,TGO,1987,0
Togo,TGO,1988,0
Togo,TGO,1989,0
Togo,TGO,1990,0
Togo,TGO,1991,0
Togo,TGO,1992,0
Togo,TGO,1993,1
Togo,TGO,1994,1
Togo,TGO,1995,1
Togo,TGO,1996,1
Togo,TGO,1997,1
Togo,TGO,1998,1
Togo,TGO,1999,1
Togo,TGO,2000,1
Togo,TGO,2001,1
Togo,TGO,2002,1
Togo,TGO,2003,1
Togo,TGO,2004,1
Togo,TGO,2005,1
Togo,TGO,2006,1
Togo,TGO,2007,1
Togo,TGO,2008,1
Togo,TGO,2009,1
Togo,TGO,2010,1
Togo,TGO,2011,1
Togo,TGO,2012,1
Togo,TGO,2013,1
Togo,TGO,2014,1
Togo,TGO,2015,1
Togo,TGO,2016,1
Togo,TGO,2017,1
Togo,TGO,2018,1
Togo,TGO,2019,1
Togo,TGO,2020,1
Togo,TGO,2021,1
Togo,TGO,2022,1
Togo,TGO,2023,1
Trinidad and Tobago,TTO,1925,1
Trinidad and Tobago,TTO,1926,1
Trinidad and Tobago,TTO,1927,1
Trinidad and Tobago,TTO,1928,1
Trinidad and Tobago,TTO,1929,1
Trinidad and Tobago,TTO,1930,1
Trinidad and Tobago,TTO,1931,1
Trinidad and Tobago,TTO,1932,1
Trinidad and Tobago,TTO,1933,1
Trinidad and Tobago,TTO,1934,1
Trinidad and Tobago,TTO,1935,1
Trinidad and Tobago,TTO,1936,1
Trinidad and Tobago,TTO,1937,1
Trinidad and Tobago,TTO,1938,1
Trinidad and Tobago,TTO,1939,1
Trinidad and Tobago,TTO,1940,1
Trinidad and Tobago,TTO,1941,1
Trinidad and Tobago,TTO,1942,1
Trinidad and Tobago,TTO,1943,1
Trinidad and Tobago,TTO,1944,1
Trinidad and Tobago,TTO,1945,1
Trinidad and Tobago,TTO,1946,1
Trinidad and Tobago,TTO,1947,1
Trinidad and Tobago,TTO,1948,1
Trinidad and Tobago,TTO,1949,1
Trinidad and Tobago,TTO,1950,1
Trinidad and Tobago,TTO,1951,1
Trinidad and Tobago,TTO,1952,1
Trinidad and Tobago,TTO,1953,1
Trinidad and Tobago,TTO,1954,1
Trinidad and Tobago,TTO,1955,1
Trinidad and Tobago,TTO,1956,1
Trinidad and Tobago,TTO,1957,1
Trinidad and Tobago,TTO,1958,1
Trinidad and Tobago,TTO,1959,1
Trinidad and Tobago,TTO,1960,1
Trinidad and Tobago,TTO,1961,1
Trinidad and Tobago,TTO,1962,1
Trinidad and Tobago,TTO,1963,1
Trinidad and Tobago,TTO,1964,1
Trinidad and Tobago,TTO,1965,1
Trinidad and Tobago,TTO,1966,1
Trinidad and Tobago,TTO,1967,1
Trinidad and Tobago,TTO,1968,1
Trinidad and Tobago,TTO,1969,1
Trinidad and Tobago,TTO,1970,1
Trinidad and Tobago,TTO,1971,1
Trinidad and Tobago,TTO,1972,1
Trinidad and Tobago,TTO,1973,1
Trinidad and Tobago,TTO,1974,1
Trinidad and Tobago,TTO,1975,1
Trinidad and Tobago,TTO,1976,1
Trinidad and Tobago,TTO,1977,1
Trinidad and Tobago,TTO,1978,1
Trinidad and Tobago,TTO,1979,1
Trinidad and Tobago,TTO,1980,1
Trinidad and Tobago,TTO,1981,1
Trinidad and Tobago,TTO,1982,1
Trinidad and Tobago,TTO,1983,1
Trinidad and Tobago,TTO,1984,1
Trinidad and Tobago,TTO,1985,1
Trinidad and Tobago,TTO,1986,1
Trinidad and Tobago,TTO,1987,1
Trinidad and Tobago,TTO,1988,1
Trinidad and Tobago,TTO,1989,1
Trinidad and Tobago,TTO,1990,1
Trinidad and Tobago,TTO,1991,1
Trinidad and Tobago,TTO,1992,1
Trinidad and Tobago,TTO,1993,1
Trinidad and Tobago,TTO,1994,1
Trinidad and Tobago,TTO,1995,1
Trinidad and Tobago,TTO,1996,1
Trinidad and Tobago,TTO,1997,1
Trinidad and Tobago,TTO,1998,1
Trinidad and Tobago,TTO,1999,1
Trinidad and Tobago,TTO,2000,1
Trinidad and Tobago,TTO,2001,1
Trinidad and Tobago,TTO,2002,1
Trinidad and Tobago,TTO,2003,1
Trinidad and Tobago,TTO,2004,1
Trinidad and Tobago,TTO,2005,1
Trinidad and Tobago,TTO,2006,1
Trinidad and Tobago,TTO,2007,1
Trinidad and Tobago,TTO,2008,1
Trinidad and Tobago,TTO,2009,1
Trinidad and Tobago,TTO,2010,1
Trinidad and Tobago,TTO,2011,1
Trinidad and Tobago,TTO,2012,1
Trinidad and Tobago,TTO,2013,1
Trinidad and Tobago,TTO,2014,1
Trinidad and Tobago,TTO,2015,1
Trinidad and Tobago,TTO,2016,1
Trinidad and Tobago,TTO,2017,1
Trinidad and Tobago,TTO,2018,1
Trinidad and Tobago,TTO,2019,1
Trinidad and Tobago,TTO,2020,1
Trinidad and Tobago,TTO,2021,1
Trinidad and Tobago,TTO,2022,1
Trinidad and Tobago,TTO,2023,1
Tunisia,TUN,1956,0
Tunisia,TUN,1959,0
Tunisia,TUN,1960,0
Tunisia,TUN,1961,0
Tunisia,TUN,1962,0
Tunisia,TUN,1963,0
Tunisia,TUN,1964,0
Tunisia,TUN,1965,0
Tunisia,TUN,1966,0
Tunisia,TUN,1967,0
Tunisia,TUN,1968,0
Tunisia,TUN,1969,0
Tunisia,TUN,1970,0
Tunisia,TUN,1971,0
Tunisia,TUN,1972,0
Tunisia,TUN,1973,0
Tunisia,TUN,1974,0
Tunisia,TUN,1975,0
Tunisia,TUN,1976,0
Tunisia,TUN,1977,0
Tunisia,TUN,1978,0
Tunisia,TUN,1979,0
Tunisia,TUN,1980,0
Tunisia,TUN,1981,1
Tunisia,TUN,1982,1
Tunisia,TUN,1983,1
Tunisia,TUN,1984,1
Tunisia,TUN,1985,1
Tunisia,TUN,1986,0
Tunisia,TUN,1987,0
Tunisia,TUN,1989,1
Tunisia,TUN,1990,1
Tunisia,TUN,1991,1
Tunisia,TUN,1992,1
Tunisia,TUN,1993,1
Tunisia,TUN,1994,0
Tunisia,TUN,1995,0
Tunisia,TUN,1996,0
Tunisia,TUN,1997,0
Tunisia,TUN,1998,0
Tunisia,TUN,1999,1
Tunisia,TUN,2000,1
Tunisia,TUN,2001,1
Tunisia,TUN,2002,1
Tunisia,TUN,2003,1
Tunisia,TUN,2004,1
Tunisia,TUN,2005,1
Tunisia,TUN,2006,1
Tunisia,TUN,2007,1
Tunisia,TUN,2008,1
Tunisia,TUN,2009,1
Tunisia,TUN,2010,1
Tunisia,TUN,2011,1
Tunisia,TUN,2012,1
Tunisia,TUN,2013,1
Tunisia,TUN,2014,1
Tunisia,TUN,2015,1
Tunisia,TUN,2016,1
Tunisia,TUN,2017,1
Tunisia,TUN,2018,1
Tunisia,TUN,2019,1
Tunisia,TUN,2020,1
Tunisia,TUN,2021,1
Tunisia,TUN,2022,1
Tunisia,TUN,2023,1
Turkey,TUR,1908,1
Turkey,TUR,1909,1
Turkey,TUR,1910,1
Turkey,TUR,1911,1
Turkey,TUR,1912,1
Turkey,TUR,1913,1
Turkey,TUR,1914,0
Turkey,TUR,1915,0
Turkey,TUR,1916,0
Turkey,TUR,1917,0
Turkey,TUR,1918,0
Turkey,TUR,1919,0
Turkey,TUR,1920,0
Turkey,TUR,1921,0
Turkey,TUR,1922,0
Turkey,TUR,1923,0
Turkey,TUR,1924,0
Turkey,TUR,1925,0
Turkey,TUR,1926,0
Turkey,TUR,1927,0
Turkey,TUR,1928,0
Turkey,TUR,1929,0
Turkey,TUR,1930,0
Turkey,TUR,1931,0
Turkey,TUR,1932,0
Turkey,TUR,1933,0
Turkey,TUR,1934,0
Turkey,TUR,1935,0
Turkey,TUR,1936,0
Turkey,TUR,1937,0
Turkey,TUR,1938,0
Turkey,TUR,1939,0
Turkey,TUR,1940,0
Turkey,TUR,1941,0
Turkey,TUR,1942,0
Turkey,TUR,1943,0
Turkey,TUR,1944,0
Turkey,TUR,1945,0
Turkey,TUR,1946,1
Turkey,TUR,1947,1
Turkey,TUR,1948,1
Turkey,TUR,1949,1
Turkey,TUR,1950,1
Turkey,TUR,1951,1
Turkey,TUR,1952,1
Turkey,TUR,1953,1
Turkey,TUR,1954,1
Turkey,TUR,1955,1
Turkey,TUR,1956,1
Turkey,TUR,1957,1
Turkey,TUR,1958,1
Turkey,TUR,1959,1
Turkey,TUR,1960,1
Turkey,TUR,1961,1
Turkey,TUR,1962,1
Turkey,TUR,1963,1
Turkey,TUR,1964,1
Turkey,TUR,1965,1
Turkey,TUR,1966,1
Turkey,TUR,1967,1
Turkey,TUR,1968,1
Turkey,TUR,1969,1
Turkey,TUR,1970,1
Turkey,TUR,1971,1
Turkey,TUR,1972,1
Turkey,TUR,1973,1
Turkey,TUR,1974,1
Turkey,TUR,1975,1
Turkey,TUR,1976,1
Turkey,TUR,1977,1
Turkey,TUR,1978,1
Turkey,TUR,1979,1
Turkey,TUR,1980,1
Turkey,TUR,1983,1
Turkey,TUR,1984,1
Turkey,TUR,1985,1
Turkey,TUR,1986,1
Turkey,TUR,1987,1
Turkey,TUR,1988,1
Turkey,TUR,1989,1
Turkey,TUR,1990,1
Turkey,TUR,1991,1
Turkey,TUR,1992,1
Turkey,TUR,1993,1
Turkey,TUR,1994,1
Turkey,TUR,1995,1
